idx,query_id,pred_rank
9117,9117,"[2241, 34626, 3053, 1625, 4607, 12670, 59457, 12717, 7221, 3795, 13738, 34661, 8579, 5478, 880, 57284, 21958, 1863, 6659, 2987, 9774, 3507, 9686, 8420, 8292, 1656, 2304, 1295, 7716, 2232, 9878, 5501, 2899, 59267, 59244, 35108, 3219, 1589, 4938, 59235, 8010, 3205, 9928, 5405, 3200, 11627, 13161, 1830, 1154, 10410, 60668, 8688, 3942, 5860, 79660, 2693, 12976, 1549, 1821, 4397, 4384, 10223, 33674, 80148, 10232, 5474, 2735, 2943, 10827, 4315, 5625, 3026, 57186, 4871, 10379, 1020, 9967, 22096, 1764, 1087, 10583, 1096, 7083, 8807, 8823, 70, 170, 1732, 13383, 83111, 1147, 60240, 1314, 13890, 35381, 7498, 13043, 9820, 186, 2345]"
7370,7370,"[66747, 67302, 63824, 63180, 63826, 64512, 64778, 64876, 63921, 65509, 64799, 63680, 66760, 63466, 63952, 64485, 63235, 68618, 64269, 64338, 64902, 64165, 64800, 63273, 129373, 64680, 63116, 64313, 64551, 64316, 64253, 65990, 64787, 65557, 69864, 63674, 64545, 69443, 63426, 64520, 63684, 64460, 64675, 64477, 64065, 63123, 64487, 66823, 64553, 63481, 63164, 63376, 63173, 68030, 63713, 68729, 64416, 63112, 63464, 129374, 63745, 64470, 64427, 65138, 63240, 63181, 64801, 66841, 66050, 63585, 63149, 63584, 68316, 63830, 63609, 63425, 63359, 69442, 63370, 63136, 64565, 63377, 63148, 64521, 63500, 64626, 64332, 64476, 63603, 64798, 63704, 63501, 65076, 64863, 63465, 63602, 64352, 64894, 63772, 63430]"
2821,2821,"[29733, 94938, 38356, 98257, 33672, 31321, 98484, 35623, 31407, 28990, 32761, 31200, 30403, 36540, 29237, 35452, 97925, 94967, 29975, 98485, 94937, 94769, 39748, 28650, 28212, 35774, 96497, 98486, 36240, 33636, 94945, 37234, 38357, 36001, 32596, 36162, 95915, 36053, 36386, 98494, 96244, 99201, 35466, 29104, 37875, 29021, 28180, 36640, 35797, 37925, 99571, 36905, 39569, 37738, 98186, 30388, 30167, 33707, 29199, 84278, 96053, 31533, 31871, 32040, 30638, 36643, 31594, 39648, 98659, 33152, 28272, 30212, 31798, 98198, 35728, 37529, 84217, 96576, 35065, 95696, 36686, 27316, 36037, 96199, 36609, 36474, 96487, 27507, 39567, 98930, 36865, 38891, 38132, 37572, 36050, 31355, 31437, 33176, 36170, 37009]"
5554,5554,"[16585, 16550, 16583, 15599, 16331, 17224, 14379, 16584, 15230, 21055, 19644, 16018, 15351, 17893, 15002, 14783, 17222, 14494, 17214, 14186, 19312, 16222, 14012, 16333, 19569, 14784, 18898, 14490, 16492, 17321, 14491, 16334, 15749, 16554, 15956, 14680, 14991, 14648, 14399, 15520, 15791, 15895, 15382, 16022, 15674, 14679, 16553, 16493, 18381, 18682, 17043, 16332, 18036, 16198, 15330, 18122, 15312, 17728, 127971, 21702, 17379, 14969, 16051, 17324, 14359, 16230, 16561, 16249, 15358, 14389, 16513, 17042, 16589, 15589, 15852, 18380, 16514, 18037, 17946, 19134, 15957, 15642, 17428, 15046, 14681, 17331, 16510, 16032, 17351, 14771, 16037, 17360, 17223, 14572, 15958, 16021, 18634, 14510, 17736, 16526]"
4240,4240,"[3033, 1631, 2329, 665, 116, 6938, 178, 11580, 2466, 1807, 63099, 5078, 34623, 34542, 4413, 1757, 6996, 11222, 846, 4676, 13823, 15, 2328, 12028, 3270, 543, 1831, 3666, 2131, 187, 4074, 2927, 189, 769, 10705, 772, 1057, 8269, 3748, 929, 795, 843, 632, 1127, 5915, 3605, 7153, 395, 5794, 13539, 1151, 7179, 390, 913, 12281, 22075, 6591, 2834, 8090, 8286, 1170, 10433, 1785, 8707, 3544, 4738, 7847, 3638, 1980, 8222, 8322, 3259, 350, 6716, 5589, 119, 10161, 5272, 56749, 5723, 3233, 5443, 8784, 1995, 6551, 9460, 1832, 5809, 35105, 708, 1641, 34209, 902, 4985, 2236, 4425, 6150, 601, 2832, 1200]"
2038,2038,"[29987, 98136, 97804, 97718, 31717, 38367, 99241, 39278, 99727, 27584, 99728, 99786, 31633, 30615, 99245, 29006, 99108, 32771, 29450, 31661, 97875, 39455, 94983, 31221, 39306, 29314, 30493, 99097, 99729, 35749, 30636, 27862, 95073, 39204, 28713, 128235, 27896, 99793, 38859, 27432, 32274, 27813, 31593, 37378, 99093, 28238, 36745, 31151, 32182, 98054, 97674, 30254, 30646, 38512, 28181, 119739, 28709, 30660, 28426, 99777, 27427, 28083, 37128, 120355, 29112, 31579, 99194, 28771, 29379, 38831, 27721, 27511, 30100, 38675, 31234, 35549, 30855, 30772, 28966, 33215, 28093, 27593, 28419, 35745, 35490, 30771, 31730, 38127, 28773, 39450, 32004, 28980, 38351, 27207, 108988, 38825, 33341, 37766, 23756, 31798]"
1364,1364,"[35440, 27802, 27628, 29287, 37378, 38825, 29450, 38854, 38566, 30493, 31234, 27411, 38595, 31222, 35860, 38401, 38860, 32004, 29137, 39305, 38367, 36721, 35859, 30419, 27691, 30935, 38857, 29431, 28773, 38831, 27762, 39307, 38859, 35824, 30636, 30701, 30312, 27782, 33309, 28042, 38858, 28197, 94977, 28886, 30669, 39306, 38522, 30154, 27251, 31537, 27887, 30287, 38711, 27213, 29913, 39775, 27862, 29082, 28541, 32774, 94983, 30345, 38718, 94964, 38995, 31917, 35507, 32729, 29368, 33247, 29972, 38917, 38817, 32694, 31017, 29121, 39628, 28657, 27807, 30134, 30254, 27771, 30159, 98576, 29380, 31987, 31541, 30819, 39785, 5082, 35673, 29403, 31633, 29649, 31061, 27430, 97702, 38716, 98414, 1457]"
8841,8841,"[2480, 79462, 7405, 1140, 58001, 15, 2828, 189, 79629, 396, 1969, 22, 10211, 610, 82096, 80070, 4399, 11256, 152, 11179, 282, 281, 326, 6550, 11665, 81129, 720, 10231, 773, 59374, 3916, 4510, 601, 13375, 3155, 1053, 1107, 43, 9047, 77502, 35318, 89055, 2797, 6283, 13805, 161, 80028, 56822, 592, 1491, 11047, 2591, 1098, 8103, 82073, 13575, 6558, 12663, 1229, 8385, 6914, 10653, 10279, 7210, 35300, 1604, 7202, 22049, 83010, 3168, 4184, 35147, 11926, 1311, 2301, 78727, 5560, 10798, 56920, 1618, 35270, 13449, 13674, 3173, 7887, 34607, 7232, 279, 34388, 8587, 58286, 60543, 10180, 3451, 5508, 59372, 3482, 11134, 56616, 59789]"
6021,6021,"[36253, 36694, 95478, 36968, 99944, 36388, 35929, 36419, 36040, 98788, 83806, 94829, 96961, 38035, 33678, 99177, 36604, 32489, 83924, 35681, 35764, 36286, 31498, 37175, 35489, 27574, 94640, 36412, 83923, 95628, 99860, 38530, 30229, 30104, 36650, 35458, 39020, 98787, 94625, 36319, 35445, 28772, 38245, 33454, 96127, 28576, 30442, 36447, 29998, 28190, 31502, 30419, 31385, 83762, 28528, 33014, 33656, 99996, 27530, 39496, 83887, 83807, 83927, 98785, 36048, 35678, 29935, 35961, 28218, 95431, 36432, 96126, 35565, 36035, 38719, 27300, 36647, 28016, 99036, 29760, 95701, 36315, 99785, 27995, 39531, 97070, 38310, 30994, 33431, 27959, 28613, 33605, 27568, 37756, 98695, 29182, 27729, 98696, 38908, 31417]"
9031,9031,"[27680, 94772, 28668, 39090, 36982, 84167, 99132, 33635, 97014, 33574, 38761, 38478, 27795, 27277, 33644, 27512, 33558, 36414, 35509, 36044, 35696, 33274, 97790, 28340, 37782, 35598, 35866, 35835, 38899, 27320, 36063, 28672, 27193, 39255, 31393, 28202, 35639, 33672, 99802, 30504, 28245, 36538, 35553, 39211, 36040, 29057, 95681, 28272, 27750, 95997, 27440, 38428, 84094, 39088, 99772, 38652, 30043, 31630, 27833, 36043, 38651, 36151, 27746, 27686, 95713, 39215, 38512, 37768, 27259, 33249, 38870, 95469, 28017, 37754, 37654, 98777, 27694, 99072, 84021, 32617, 31110, 95818, 28572, 27417, 95472, 37763, 97874, 28999, 27165, 27452, 95973, 27330, 27786, 27714, 98043, 27567, 99483, 35647, 98776, 99878]"
