idx,query_id,pred_rank
9117,9117,"[2241, 4607, 34626, 3053, 1625, 1732, 12670, 5598, 59457, 10223, 34661, 4938, 1656, 12717, 11764, 70, 3507, 56968, 880, 13738, 59272, 1830, 6659, 8506, 5478, 34196, 59244, 1087, 5474, 7716, 3219, 5482, 7221, 8514, 8683, 2899, 57284, 9774, 9878, 1295, 8420, 35108, 865, 34195, 1096, 2232, 2208, 1020, 1444, 9928, 5501, 59235, 3971, 13161, 2023, 21958, 8041, 1154, 56606, 60668, 2693, 2304, 7138, 12976, 170, 1681, 7178, 1764, 59267, 1589, 2230, 33674, 8688, 3795, 10827, 2920, 9820, 79660, 9892, 10232, 2343, 57186, 6909, 5405, 9967, 8010, 10328, 60232, 186, 1821, 2987, 80148, 10525, 3200, 5823, 10583, 10410, 8292, 1439, 1549]"
7370,7370,"[66747, 67302, 63824, 64512, 63826, 63180, 64876, 64778, 65509, 63921, 64799, 63680, 63466, 66760, 63952, 63235, 64269, 68618, 64485, 64165, 64902, 64800, 64338, 63273, 129373, 64680, 63116, 64313, 64253, 64316, 65990, 65557, 64551, 64787, 69864, 69443, 63674, 64545, 63426, 64520, 64675, 63684, 64460, 64477, 66823, 64065, 63376, 63123, 68030, 64487, 63713, 64416, 64553, 63481, 63164, 68729, 129374, 64470, 63173, 63112, 63464, 63745, 63181, 63585, 63149, 68316, 63830, 64427, 63359, 69442, 65138, 63240, 66841, 66050, 64801, 63584, 63501, 63609, 65415, 63136, 63425, 64544, 64565, 63148, 64894, 63500, 64626, 63370, 64521, 64332, 63465, 63377, 64476, 65076, 64863, 64798, 63117, 63704, 64352, 63772]"
2821,2821,"[29733, 38356, 36540, 28990, 33672, 36240, 39748, 94938, 96199, 31321, 38357, 30403, 37496, 36037, 36640, 35466, 31200, 37234, 37572, 31407, 98257, 97925, 29975, 98484, 36162, 29237, 98485, 36053, 28212, 31798, 32761, 99201, 36905, 37875, 37925, 33653, 94945, 33176, 36865, 36001, 96497, 29021, 39440, 94937, 35452, 30388, 95915, 35728, 37529, 96244, 84278, 94967, 27316, 36170, 29104, 32596, 33636, 35795, 28650, 99571, 36050, 37738, 37185, 36506, 99716, 36686, 35768, 94769, 36737, 96053, 30167, 98877, 31533, 84279, 30638, 39648, 98494, 33707, 31594, 35964, 31871, 98659, 36239, 95056, 28272, 33152, 35623, 36161, 98198, 35613, 36710, 96576, 95696, 35065, 32002, 39569, 96487, 94730, 99498, 27507]"
5554,5554,"[16583, 15599, 18037, 14490, 14012, 14491, 14680, 17379, 16585, 16584, 14679, 14186, 15230, 19644, 18036, 14389, 21055, 17893, 16018, 16492, 15351, 16554, 15002, 18052, 15749, 19312, 16331, 16553, 16332, 14359, 19569, 14379, 15205, 16493, 14494, 18898, 16022, 17042, 16550, 16021, 19027, 16513, 16514, 15958, 15674, 14675, 17224, 17321, 14648, 21674, 14991, 16198, 17728, 127971, 16333, 17717, 16561, 16230, 21193, 17043, 21723, 16510, 16032, 15852, 16589, 20597, 21702, 17946, 17428, 15895, 14681, 15046, 21061, 17324, 14155, 16334, 123842, 16037, 17351, 19164, 14572, 17360, 15967, 17977, 16526, 18634, 14510, 18380, 21699, 14699, 19276, 21763, 14450, 21682, 21673, 14399, 14471, 16030, 14978, 21572]"
4240,4240,"[2329, 4676, 34542, 3033, 1631, 11580, 6996, 2466, 187, 3270, 390, 11222, 1831, 5078, 2927, 34623, 1127, 846, 929, 34455, 63099, 1641, 10705, 3666, 4413, 22075, 1832, 2236, 7153, 1980, 2108, 902, 10161, 843, 5747, 12281, 2850, 169, 5307, 5915, 12028, 13823, 395, 7499, 1200, 769, 3638, 6551, 2328, 5794, 3605, 8053, 1591, 6591, 3748, 116, 5030, 1170, 2834, 178, 12065, 8269, 5361, 1995, 4738, 4425, 6504, 9631, 4074, 5809, 8286, 8222, 1785, 665, 1029, 5272, 5723, 708, 6938, 13539, 10433, 1760, 3233, 3995, 8417, 3943, 7179, 6745, 9460, 13766, 7713, 300, 1057, 7652, 34209, 11399, 4389, 8605, 4985, 7849]"
2038,2038,"[29987, 98136, 97804, 99097, 99729, 97875, 99728, 30615, 31221, 99777, 99727, 27584, 39278, 99786, 99774, 99241, 99793, 30646, 99309, 31317, 29006, 99270, 39455, 99764, 99355, 28713, 99733, 35749, 30636, 39204, 38367, 128235, 29449, 32771, 31717, 97718, 27432, 32274, 99245, 99454, 99726, 27813, 31593, 99337, 30863, 94983, 99093, 28238, 36745, 31151, 32182, 99481, 28181, 38512, 119739, 98124, 28709, 28980, 27899, 28426, 30660, 35490, 30724, 29791, 99768, 29415, 37128, 120355, 99085, 99704, 99744, 29112, 28771, 27721, 27511, 30100, 29472, 95073, 31234, 99770, 30650, 35549, 30855, 99393, 28093, 28354, 33215, 99439, 27593, 35745, 97869, 97914, 38127, 99308, 99769, 27796, 29314, 39450, 38351, 27207]"
1364,1364,"[35440, 29287, 27802, 27628, 37378, 31222, 31234, 38854, 29450, 30493, 38825, 29137, 38566, 27411, 35860, 32004, 30935, 29431, 30419, 36721, 38711, 38595, 33309, 28773, 35859, 38401, 27762, 38859, 39307, 27691, 30312, 35824, 30636, 30701, 38860, 27782, 30287, 39305, 28042, 38857, 39775, 28197, 30669, 28886, 38831, 30154, 27251, 31537, 27887, 94977, 27213, 29913, 38858, 28657, 28541, 31017, 31987, 94964, 30345, 38995, 31917, 29368, 35507, 32729, 33247, 27862, 38817, 32774, 94983, 38522, 29649, 30134, 27807, 30159, 38367, 27771, 27518, 38917, 39306, 29972, 39628, 31541, 29380, 39785, 35968, 29082, 5082, 35673, 29403, 32694, 27430, 27347, 30819, 1457, 61282, 33656, 99269, 27450, 97548, 28273]"
8841,8841,"[22, 9047, 79462, 59785, 326, 34431, 11017, 2480, 82096, 7405, 59384, 80028, 82073, 80596, 77502, 79629, 80070, 81626, 59794, 56822, 1107, 8103, 83010, 78548, 89055, 78599, 2797, 81773, 396, 22049, 592, 3916, 1098, 78450, 78446, 10279, 82971, 59795, 81129, 35318, 4184, 8385, 59578, 10798, 51, 78727, 79500, 1618, 80879, 648, 34607, 8019, 690, 279, 79324, 58001, 82152, 3451, 2828, 1042, 60348, 5508, 893, 59374, 189, 3173, 11134, 13375, 4209, 13805, 15, 7688, 34611, 8923, 638, 6453, 1140, 1757, 56920, 1604, 11256, 399, 13575, 34540, 393, 152, 13211, 5660, 4003, 3384, 59880, 6914, 5047, 3903, 5578, 377, 35270, 4295, 8805, 71]"
6021,6021,"[36253, 36694, 36447, 95478, 36968, 36388, 35929, 36419, 99944, 35764, 36040, 94829, 98788, 83924, 35681, 38035, 94640, 99860, 83806, 83923, 33678, 36604, 36286, 37756, 36412, 31498, 36650, 83927, 36020, 32489, 30229, 94625, 39020, 38908, 36018, 36319, 99036, 96127, 39496, 35678, 95628, 96126, 83807, 28547, 83762, 33656, 36320, 36647, 99785, 83887, 94577, 96961, 36048, 99996, 38310, 35961, 36432, 94878, 28016, 35565, 36035, 38805, 38530, 38719, 36315, 84281, 96273, 39531, 98787, 33605, 27574, 39800, 29182, 37175, 95431, 31493, 33679, 97541, 96128, 29113, 99177, 32923, 32974, 36104, 36266, 37789, 28826, 97704, 33623, 36229, 33241, 95226, 28218, 36544, 27361, 98785, 35693, 30093, 35909, 94688]"
9031,9031,"[94772, 28668, 39090, 27680, 36982, 84167, 33635, 99132, 97014, 38761, 38478, 27277, 33644, 33558, 28202, 36414, 33574, 35509, 36044, 35696, 35598, 35866, 97790, 35835, 39088, 28340, 37782, 38899, 36063, 27193, 28672, 27795, 39255, 31393, 35639, 27512, 33672, 28245, 30504, 27320, 36538, 35553, 36040, 84094, 38870, 38652, 27750, 33274, 84021, 99802, 28272, 27440, 95713, 39211, 27259, 95818, 99772, 30783, 27833, 29057, 36151, 39223, 27686, 27746, 31630, 98043, 37768, 99072, 36043, 33249, 28572, 30043, 28017, 38179, 95973, 95997, 95469, 27694, 32617, 27417, 28999, 98777, 95681, 27452, 98776, 27330, 27786, 38428, 28719, 27714, 27165, 37038, 27567, 99645, 95472, 27214, 27611, 30596, 83765, 27453]"
